PARENT_PARK,NAME,TOTAL_AREA,YEAR,water_usage_summer,water_usage_autumn,water_usage_winter,water_usage_spring,water_usage_year,RF_summer,RF_autumn,RF_winter,RF_spring,RF_year,ET_summer,ET_autumn,ET_winter,ET_spring,ET_year
1018882,HUGHES PARK,11124,2019,54,162,251,158,625,52.39999962,178.9000015,237.7000046,229.4000015,698.4000072,478.8000002,239.1999994,107.5000002,292.4999996,1117.999999
70033,CAMPBELL RESERVE,10813,2019,0,1,47,128,176,46.00000095,86.00000286,129.1000004,136.8999996,398.0000038,485.8000009,248.2000005,120.0000001,314.9999999,1169.000001
71722,NICK ASCENZO RESERVE,7458,2019,67,127,86,84,364,43.5,91.20000362,132.8000011,145.4999981,413.0000028,489.5000009,246.2000008,114.0999997,309.9999993,1159.800001
70921,HAYS PADDOCK,26162,2019,1737,1412,332,657,4138,39.80000067,98.10000038,155.1999969,141.9999981,435.0999961,480.499999,245.2000001,119.4,311.8999997,1156.999999
70863,H R UREN RESERVE,16112,2019,24,90,58,38,210,41.10000038,82.19999886,120.0000038,143.5,386.800003,488.1999995,248.1000012,116.1999999,312.8000007,1165.300001
71914,PINEWOOD RESERVE,13877,2019,1648,1852,962,758,5220,44.5,141.0999985,220.6999969,184.0000038,590.2999992,470.6999998,238.2000005,114.6000001,301.5,1125
71194,KIMBERLY DRIVE RESERVE,25366,2019,23,44,56,83,206,52.39999962,178.9000015,237.7000046,229.4000015,698.4000072,478.8000002,239.1999994,107.5000002,292.4999996,1117.999999
70862,H L T OULTON RESERVE,22623,2019,3156,1599,359,226,5340,46.00000095,86.00000286,129.1000004,136.8999996,398.0000038,485.8000009,248.2000005,120.0000001,314.9999999,1169.000001
80957,WYLIE RESERVE,5624,2019,1814,872,239,213,3138,43.99999905,87.60000134,138.0999985,122.2000008,391.8999997,484.1999974,249.3000002,122.1999999,317.5000004,1173.199998
982750,MONBULK RECREATION RESERVE,27252,2019,1460,1264,88,3176,5988,64.87381392,281.0261881,396.7291295,296.828647,1039.457779,443.7027022,218.0401812,95.39255273,268.5261853,1025.661621
70873,HALLEY SUPPLE RESERVE,17144,2019,442,656,359,912,2369,56.40000057,187.7000008,258.0999985,263.2000046,765.4000045,471.0000012,234,102.2000003,282.5999993,1089.800001
69653,ASHWOOD RESERVE,16699,2019,17,87,120,50,274,39.5,135.9000015,189.9000015,161.7000008,527.0000038,474.4999993,242.6999991,116.4999999,306.5999999,1140.299998
70536,ELTHAM NORTH RESERVE,23487,2019,4105,1191,437,844,6577,46.09999847,116.1999998,171.5999985,164.800005,498.7000018,492.2000027,245.6999994,111.9,305.6,1155.400002
999342,WATSON PARK,11766,2019,542,475,155,222,1394,31.24227222,108.4659951,170.63197,144.0835141,454.4237514,475.8762881,243.8010296,120.4453591,311.7381404,1151.860817
635547,MILL PARK RECREATION RESERVE,33348,2019,1430,2556,762,2523,7271,33.49999905,91.70000172,134.7000008,156.7000027,416.6000043,490.2999993,245.8999995,111.2,307.7999991,1155.199998
80964,YARRA BEND PARK,614253,2019,881,1390,689,2179,5139,37.6003335,84.50206705,143.1018358,126.2024,391.4066364,479.800106,246.9997256,122.7994837,315.8993918,1165.498707
982710,ALISTAIR KNOX PARK WEST,12504,2019,3210,1369,570,659,5808,46.09999847,116.1999998,171.5999985,164.800005,498.7000018,492.2000027,245.6999994,111.9,305.6,1155.400002
72322,SHORE RESERVE,11290,2019,1868,2337,325,3820,8350,43.99999905,87.60000134,138.0999985,122.2000008,391.8999997,484.1999974,249.3000002,122.1999999,317.5000004,1173.199998
71575,MONT ALBERT RESERVE,15848,2019,1221,2468,348,1379,5416,46.30000019,112.7000027,182.8999977,161.9999981,503.8999987,480.9999988,243.6999997,115.2999998,307.800001,1147.799999
648925,REDDISH RESERVE,11041,2019,145,92,93,475,805,43.69999886,84.70000172,131.4000015,128.8999977,388.6999998,487.8,249.6999999,117.6999998,316.0999992,1171.299999
1009827,MONTMORENCY PARK,25124,2019,6784,3093,682,636,11195,46.69999886,104.0999994,157.6000023,159.4000053,467.8000059,490.0999976,245.1999982,112.7999998,307.2000008,1155.299996
70681,G H MOTT RESERVE,7636,2019,1627,749,119,147,2642,46.00000095,86.00000286,129.1000004,136.8999996,398.0000038,485.8000009,248.2000005,120.0000001,314.9999999,1169.000001
1009819,BINNAK PARK,17098,2019,0,0,0,0,0,46.69999886,104.0999994,157.6000023,159.4000053,467.8000059,490.0999976,245.1999982,112.7999998,307.2000008,1155.299996
1009774,VIEWBANK RESERVE,7870,2019,287,369,211,118,985,53.29999924,104.5999966,181.9000015,157.2999992,497.0999965,488.0000003,246.1999991,115.6999997,310.1000007,1160
1176095,GLENFERRIE OVAL,17147,2019,0,0,0,0,0,39.80000067,98.10000038,155.1999969,141.9999981,435.0999961,480.499999,245.2000001,119.4,311.8999997,1156.999999
999292,HOWARD DAWSON RESERVE,12625,2019,537,566,100,71,1274,30.5,106.0000019,168.9000015,142.5,447.9000034,476.0000002,243.8999993,120.8000002,312.1999985,1152.899998
70750,GLENBURN BEND PARK,95881,2019,4182,5425,961,1648,12216,30.5,106.0000019,168.9000015,142.5,447.9000034,476.0000002,243.8999993,120.8000002,312.1999985,1152.899998
80999,ZERBES RESERVE,13933,2019,2649,1634,407,1422,6112,49.69999981,127.0000038,205.8000031,183,565.5000067,480.4000022,240.7999984,112.6999998,302.5999998,1136.5
1267709,BREARLEY RESERVE,10459,2019,1218,1913,5236,17372,25739,43.99999905,87.60000134,138.0999985,122.2000008,391.8999997,484.1999974,249.3000002,122.1999999,317.5000004,1173.199998
80970,YARRA JUNCTION MEMORIAL RESERVE,18298,2019,228,166,125,46,565,74.80000114,257.7999954,378.3999939,333,1043.99999,462.9,225.3,100.3,274.7000007,1063.200001
71251,L E COTCHIN RESERVE,17777,2019,1608,1043,237,142,3030,41.10000038,82.19999886,120.0000038,143.5,386.800003,488.1999995,248.1000012,116.1999999,312.8000007,1165.300001
72562,TED AJANI RESERVE,17103,2019,533,618,508,423,2082,53.29999924,104.5999966,181.9000015,157.2999992,497.0999965,488.0000003,246.1999991,115.6999997,310.1000007,1160
1009768,FORD PARK,34750,2019,1397,2096,394,2535,6422,47.70000076,95.59999657,141.3999996,146.4000015,431.0999984,486.7000012,246.4,117.3,312.9000001,1163.300001
72305,SHEEPSTATION CREEK RECREATION RESERVE,9637,2019,1,0,0,0,1,57.60292633,234.1798566,316.7436741,298.2940279,906.8204849,464.4384655,230.8544496,102.5437941,279.0319681,1076.868677
69714,BALWYN PARK,15611,2019,2375,2086,331,620,5412,46.30000019,112.7000027,182.8999977,161.9999981,503.8999987,480.9999988,243.6999997,115.2999998,307.800001,1147.799999
70928,HEATHERDALE RESERVE,15835,2019,0,0,0,0,0,52.69999981,165.2999973,242.4000015,213.7000046,674.1000032,473.4999988,239.2999994,112.5999998,298.5999991,1123.999997
70523,ELGAR PARK,43431,2019,1266,1888,409,2313,5876,46.30000019,112.7000027,182.8999977,161.9999981,503.8999987,480.9999988,243.6999997,115.2999998,307.800001,1147.799999
70920,HAYES PARK,13494,2019,2558,1318,205,5263,9344,46.00000095,86.00000286,129.1000004,136.8999996,398.0000038,485.8000009,248.2000005,120.0000001,314.9999999,1169.000001
629920,DIAMOND CREEK RESERVE,18330,2019,3812,1804,600,456,6672,44.87487658,116.9171442,173.4825033,168.2960855,503.5706096,491.3334524,245.0724978,110.913926,304.6139259,1151.933802
70836,GREENWOOD PARK,6853,2019,114,72,76,39,301,47.49999905,174.8999996,231.3999939,227.7999992,681.5999918,475.4000018,236.9999997,107.8000002,292.0999994,1112.300001
72529,SYCAMORE RESERVE,19900,2019,32,113,129,87,361,33.49999905,91.70000172,134.7000008,156.7000027,416.6000043,490.2999993,245.8999995,111.2,307.7999991,1155.199998
70833,GREENVALE RESERVE,68393,2019,7198,9579,3679,1262,21718,36.50000048,74.29999924,135.8000011,124.8999977,371.4999985,486.9999983,249.4000008,117.3,312.9999998,1166.699999
70871,HALLAM RESERVE,10106,2019,1291,1664,115,2534,5604,43.69999886,84.70000172,131.4000015,128.8999977,388.6999998,487.8,249.6999999,117.6999998,316.0999992,1171.299999
70841,GRIFF HUNT RESERVE,17723,2019,2,14,35,49,100,52.39999962,178.9000015,237.7000046,229.4000015,698.4000072,478.8000002,239.1999994,107.5000002,292.4999996,1117.999999
982742,WILSON RESERVE,8032,2019,1048,437,264,390,2139,41.5,131.3000011,192.7999992,187.0999985,552.6999988,488.9000006,242.8999999,107.8000004,299.8,1139.400001
1009841,IVANHOE PARK,19979,2019,1800,1927,552,4688,8967,47.70000076,95.59999657,141.3999996,146.4000015,431.0999984,486.7000012,246.4,117.3,312.9000001,1163.300001
77953,PA1/26-38 SIXTH AVENUE BURWOOD 3125,17217,2019,100,161,742,681,1684,39.5,135.9000015,189.9000015,161.7000008,527.0000038,474.4999993,242.6999991,116.4999999,306.5999999,1140.299998
71110,JUBILEE PARK,39708,2019,5836,2772,794,331,9733,47.69792518,173.5710664,235.3019683,229.8640865,686.4350464,475.4282771,237.6786037,108.9875573,292.8351539,1114.929592
1246399,CANTERBURY GARDENS RESERVE,5765,2019,29,112,198,162,501,63.90000153,229.5,261.2000046,235.2999992,789.9000053,469.1000013,233.6000006,106.6,286.8999997,1096.200002
70410,DORSET RECREATION RESERVE,45308,2019,0,0,0,0,0,65.89999962,208,265.5,244.0999985,783.4999981,477.1999989,237.5000003,108.1,291.5999998,1114.399999
648092,CHANDLER RECREATION RESERVE,11931,2019,28,101,63,35,227,59.10219131,262.5967698,410.0614792,327.3641608,1059.124601,449.4045807,223.5079145,99.77979083,274.2022892,1046.894575
70045,CAPITAL RESERVE,14845,2019,785,589,294,490,2158,52.69999981,165.2999973,242.4000015,213.7000046,674.1000032,473.4999988,239.2999994,112.5999998,298.5999991,1123.999997
71449,MAYER PARK,15070,2019,2446,3301,385,4998,11130,46.00000095,86.00000286,129.1000004,136.8999996,398.0000038,485.8000009,248.2000005,120.0000001,314.9999999,1169.000001
70781,GORDON BARNARD RESERVE,34642,2019,3458,3241,771,988,8458,46.30000019,112.7000027,182.8999977,161.9999981,503.8999987,480.9999988,243.6999997,115.2999998,307.800001,1147.799999
72277,SEABROOK RESERVE,17964,2019,0,0,0,0,0,43.69999886,84.70000172,131.4000015,128.8999977,388.6999998,487.8,249.6999999,117.6999998,316.0999992,1171.299999
76270,ELTHAM LOWER PARK,26074,2019,37,19,65,33,154,46.89999962,106.9999981,188.7000008,169.8999977,512.4999962,487.0000014,244.1999991,113.7999998,305.0000001,1150
998791,LALOR RECREATION RESERVE,17659,2019,105,7624,22480,348,30557,30.20000029,80.40000057,122.6999969,139.6000004,372.8999982,489.7999994,247.4000008,113.3999998,310.1999999,1160.8
70406,DONVALE RESERVE,40046,2019,1294,1572,1149,871,4886,47.71636322,138.8309776,217.3476017,198.7274092,602.6223517,478.0621432,239.7373368,111.2122723,298.2076601,1127.219412
70977,HISLOP RESERVE,36460,2019,0,0,0,0,0,46.30000019,112.7000027,182.8999977,161.9999981,503.8999987,480.9999988,243.6999997,115.2999998,307.800001,1147.799999
71618,MORRIS RESERVE,11261,2019,9,11,8,32,60,43.99999905,87.60000134,138.0999985,122.2000008,391.8999997,484.1999974,249.3000002,122.1999999,317.5000004,1173.199998
1016168,COLUMBIA PARK RESERVE,13660,2019,1878,806,580,1652,4916,50.10000038,156.1000023,247.1999969,203.4000015,656.8000011,470.0000012,239.5999997,115.2999996,299.5999995,1124.5
70739,GLADSTONE PARK RESERVE,12145,2019,31,49,50,107,237,47.00000143,83.90000153,139.8999977,117.7000008,388.5000015,486.900001,250.7000003,119.3999999,317.1999999,1174.200001
72294,SEVILLE RECREATION RESERVE,26337,2019,156,164,152,416,888,59.70000076,231.8000069,319.5,304,915.0000077,461.2000014,228.3000001,99.39999986,277.8999997,1066.800001
69559,ALISTAIR KNOX PARK,8026,2019,0,0,0,0,0,46.09999847,116.1999998,171.5999985,164.800005,498.7000018,492.2000027,245.6999994,111.9,305.6,1155.400002
72571,TEMPLESTOWE RESERVE,29504,2019,3170,1764,122,1528,6584,46.89999962,106.9999981,188.7000008,169.8999977,512.4999962,487.0000014,244.1999991,113.7999998,305.0000001,1150
1243301,LIPSCOMBE PARK,12551,2019,98,91,50,264,503,47.49999905,174.8999996,231.3999939,227.7999992,681.5999918,475.4000018,236.9999997,107.8000002,292.0999994,1112.300001
69592,ANDERSON PARK,12240,2019,1378,1919,419,998,4714,30.5,106.0000019,168.9000015,142.5,447.9000034,476.0000002,243.8999993,120.8000002,312.1999985,1152.899998
71232,KOONUNG RESERVE,16467,2019,1495,1544,560,1386,4985,46.30000019,112.7000027,182.8999977,161.9999981,503.8999987,480.9999988,243.6999997,115.2999998,307.800001,1147.799999
71541,MILLGROVE RECREATION RESERVE,10160,2019,17,11,10,5,43,87.49999905,255.6000023,422.0999985,367.8000031,1133.000003,456.7000014,219.1,95.30000004,269.1999984,1040.3
998882,BURWOOD RESERVE,24098,2019,1958,1867,770,861,5456,39.5,135.9000015,189.9000015,161.7000008,527.0000038,474.4999993,242.6999991,116.4999999,306.5999999,1140.299998
69649,ASHBURTON PARK,13835,2019,1731,1294,177,614,3816,39.5,135.9000015,189.9000015,161.7000008,527.0000038,474.4999993,242.6999991,116.4999999,306.5999999,1140.299998
70353,DE WINTON PARK,14588,2019,498,1592,753,1798,4641,47.70000076,95.59999657,141.3999996,146.4000015,431.0999984,486.7000012,246.4,117.3,312.9000001,1163.300001
70097,CENTRAL RESERVE,60116,2019,1262,1113,555,704,3634,44.5,141.0999985,220.6999969,184.0000038,590.2999992,470.6999998,238.2000005,114.6000001,301.5,1125
1010721,HOSKEN RESERVE,19331,2019,1513,2213,266,2769,6761,43.8630016,86.27569367,135.0403921,125.2596071,390.4386945,485.8439669,249.4826632,120.1450394,316.8606788,1172.332348
80933,WONGA PARK RESERVE,14782,2019,1367,2315,147,2113,5942,44.29999924,158.0999985,222.9000015,212.4999962,637.7999954,480.3999985,240.399999,109.0000002,295.3000006,1125.099998
635180,ELTHAM COLLEGE ENVIRONMENTAL RESERVE & SPORTING FA,30381,2019,1724,14,20,581,2339,44.80000019,124.5999975,198.8999977,189.5,557.7999954,482.9999986,240.9000005,107.4000005,296.9999985,1128.299998
69590,ANDERSON PARK,17121,2019,2264,802,62,1524,4652,46.89999962,106.9999981,188.7000008,169.8999977,512.4999962,487.0000014,244.1999991,113.7999998,305.0000001,1150
1176107,LYNDEN PARK,27139,2019,171,125,92,138,526,39.5,135.9000015,189.9000015,161.7000008,527.0000038,474.4999993,242.6999991,116.4999999,306.5999999,1140.299998
902966,MILL PARK LAKES RECREATION RESERVE,36398,2019,0,0,0,0,0,33.53838569,91.76025414,134.8078721,156.7534524,416.8599643,490.2951402,245.8859082,111.1907677,307.7820206,1155.153837
69679,B T CONNER RESERVE,29371,2019,5576,3322,695,428,10021,41.10000038,82.19999886,120.0000038,143.5,386.800003,488.1999995,248.1000012,116.1999999,312.8000007,1165.300001
80950,WORRELL RESERVE,11964,2019,26,15,6,5,52,63.40000057,252.3999939,434.4999924,318.5999985,1068.899985,443.0000007,219.8000004,98.59999979,270.9999983,1032.399999
628718,PLENTY WAR MEMORIAL PARK,25300,2019,106,45,26,26,203,41.55849972,107.9304151,162.4475004,170.0246696,481.9610848,489.3000004,243.1584994,109.1150838,303.6245005,1145.198084
71724,NILLUMBIK PARK,18928,2019,165,106,186,81,538,42,118.5999985,177.8999977,176.5000038,515,489.3000015,243.5999997,108.6000004,302.2999996,1143.800001
71230,KOONUNG PARK,28352,2019,1502,1072,247,677,3498,49.69999981,127.0000038,205.8000031,183,565.5000067,480.4000022,240.7999984,112.6999998,302.5999998,1136.5
71397,MACLEOD PARK,9912,2019,264,209,233,945,1651,47.70000076,95.59999657,141.3999996,146.4000015,431.0999984,486.7000012,246.4,117.3,312.9000001,1163.300001
70698,GARDINERS RESERVE,29246,2019,797,1647,83,829,3356,39.5,135.9000015,189.9000015,161.7000008,527.0000038,474.4999993,242.6999991,116.4999999,306.5999999,1140.299998
77283,BOLTON PARK,19289,2019,151,279,141,311,882,49.69999981,127.0000038,205.8000031,183,565.5000067,480.4000022,240.7999984,112.6999998,302.5999998,1136.5
72268,SCHRAMMS RESERVE,27977,2019,3628,2686,238,1180,7732,49.69999981,127.0000038,205.8000031,183,565.5000067,480.4000022,240.7999984,112.6999998,302.5999998,1136.5
70111,CHARLES MUTTON RESERVE,46627,2019,2953,3684,702,6020,13359,43.69999886,84.70000172,131.4000015,128.8999977,388.6999998,487.8,249.6999999,117.6999998,316.0999992,1171.299999
71061,JACANA RESERVE,29969,2019,11,33,29,32,105,47.00000143,83.90000153,139.8999977,117.7000008,388.5000015,486.900001,250.7000003,119.3999999,317.1999999,1174.200001
72613,TIMBER RIDGE RESERVE,18337,2019,2809,1745,176,1240,5970,46.44061534,112.5372907,182.8799099,161.9055851,503.763401,481.140614,243.7502193,115.308035,307.8462031,1148.045071
80541,LOWALDE RECREATION RESERVE,11896,2019,26,50,34,69,179,33.49999905,91.70000172,134.7000008,156.7000027,416.6000043,490.2999993,245.8999995,111.2,307.7999991,1155.199998
1009824,WHATMOUGH PARK,18362,2019,23,12,2,2,39,46.69999886,104.0999994,157.6000023,159.4000053,467.8000059,490.0999976,245.1999982,112.7999998,307.2000008,1155.299996
80769,W RUTHVEN VC RESERVE,11255,2019,1876,797,195,264,3132,46.00000095,86.00000286,129.1000004,136.8999996,398.0000038,485.8000009,248.2000005,120.0000001,314.9999999,1169.000001
992775,C T BARLING RESERVE,95760,2019,15,13,18,6,52,44.62686129,92.38052287,135.107383,145.7414692,417.8562364,488.7487602,246.2536607,114.9585606,310.7780703,1160.739052
634688,RAYNER RESERVE,6300,2019,42,78,59,73,252,43.69999886,84.70000172,131.4000015,128.8999977,388.6999998,487.8,249.6999999,117.6999998,316.0999992,1171.299999
999312,COOPER RESERVE,14328,2019,0,2,3,1,6,39.5,135.9000015,189.9000015,161.7000008,527.0000038,474.4999993,242.6999991,116.4999999,306.5999999,1140.299998
992778,PITCHER PARK,16348,2019,0,2,0,2,4,47.70000076,95.59999657,141.3999996,146.4000015,431.0999984,486.7000012,246.4,117.3,312.9000001,1163.300001
77311,SIR WILLIAM ANGLISS RESERVE,13388,2019,6,5,4,5,20,39.80000067,98.10000038,155.1999969,141.9999981,435.0999961,480.499999,245.2000001,119.4,311.8999997,1156.999999
72578,TERRARA PARK,25065,2019,2761,1654,44,1151,5610,52.69999981,165.2999973,242.4000015,213.7000046,674.1000032,473.4999988,239.2999994,112.5999998,298.5999991,1123.999997
71514,MERNDA RECREATION RESERVE,15042,2019,6,17,10,18,51,33.60000038,109.7999983,163.5,178.5999947,485.4999934,490.7000005,243.2000001,107.4000005,303.2000005,1144.500002
80791,WANDIN NORTH RESERVE,12766,2019,0,0,0,0,0,59.70000076,231.8000069,319.5,304,915.0000077,461.2000014,228.3000001,99.39999986,277.8999997,1066.800001
903257,WETLANDS GOLF N GAMES,85978,2019,0,0,0,0,0,50.10000038,156.1000023,247.1999969,203.4000015,656.8000011,470.0000012,239.5999997,115.2999996,299.5999995,1124.5
1140423,HIGHLANDER PARK,168,2019,32,25,20,5,82,33.79999924,76.29999876,151.2000008,137.5,398.7999988,487.6000005,244.1000005,109.1000001,306.3999998,1147.200001
72645,TOWN PARK,35193,2019,2584,1229,115,6708,10636,65.89999962,208,265.5,244.0999985,783.4999981,477.1999989,237.5000003,108.1,291.5999998,1114.399999
985830,C H SULLIVAN MEMORIAL PARK,50210,2019,7122,4290,1001,567,12980,47.70000076,95.59999657,141.3999996,146.4000015,431.0999984,486.7000012,246.4,117.3,312.9000001,1163.300001
70213,COLE RESERVE,25020,2019,1363,2004,275,2469,6111,43.69999886,84.70000172,131.4000015,128.8999977,388.6999998,487.8,249.6999999,117.6999998,316.0999992,1171.299999
80816,WARRANDYTE RESERVE,17647,2019,1605,1266,105,1255,4231,43.60000038,121.1000004,202.9999962,190.0999985,557.7999955,483.5999988,242.7999995,112.1999998,300.2000003,1138.799998
77655,CAMBERWELL SPORTS OVAL,14784,2019,2939,2395,5669,6213,17216,30.5,106.0000019,168.9000015,142.5,447.9000034,476.0000002,243.8999993,120.8000002,312.1999985,1152.899998
999289,ST JAMES PARK,16099,2019,1614,1944,733,1576,5867,37.59999943,84.50000191,143.0999985,126.2000008,391.4000006,479.7999997,246.9999989,122.8,315.8999992,1165.499998
70352,DE CHENE RESERVE,13930,2019,5,39,132,172,348,46.00000095,86.00000286,129.1000004,136.8999996,398.0000038,485.8000009,248.2000005,120.0000001,314.9999999,1169.000001
70831,GREENSBOROUGH WAR MEMORIAL PARK,14197,2019,3018,1694,618,437,5767,46.69999886,104.0999994,157.6000023,159.4000053,467.8000059,490.0999976,245.1999982,112.7999998,307.2000008,1155.299996
634358,PATULLOS LANE OVAL RESERVE,13738,2019,0,0,0,0,0,28.80000067,74.900002,142.4999981,140.5,386.7000008,491.6000018,245.8000013,110.2000003,308.5000001,1156.100004
72001,QUEENS PARK,15786,2019,24,20,24,10,78,51.44329214,212.096218,247.8073504,249.051577,760.3984375,478.6610597,232.7774738,101.5989129,282.6085447,1095.645991
